OrgNummer; TelNummer; Operator;
5590410675; 0702253172; TeliaSverigeAB
5561675892; 0706459504; TeliaSverigeAB
5561675892; 0706451393; TeliaSverigeAB
5561675892; 0736939566; TeliaSoneraAB
5567776835; 0702662800; TeliaSoneraAB
5567776835; 0727342525; TeliaSverigeAB
5567776835; 0702662800; TeliaSoneraAB
5567776835; 0727342525; TeliaSverigeAB
5592029168; 0702169790; TeliaSverigeAB
5592029168; 0703020290; TeliaSverigeAB
5592029168; 0705791183; TeliaSverigeAB
5592029168; 0705791182; TeliaSverigeAB
5592029168; 0736256424; TeliaSoneraAB
5592029168; 0705791180; TeliaSoneraAB
5592029168; 0725015010; TeliaSverigeAB
5592029168; 0705791171; TeliaSverigeAB
5592029168; 0705791194; TeliaSverigeAB
5592029168; 0705791185; TeliaSoneraAB
5568830904; 0703488200; TeliaSverigeAB
5591652242; 0768266063; TeliaSoneraAB
5567019996; 0705505333; TeliaSverigeAB
5567019996; 0705506696; TeliaSverigeAB
5567019996; 0709740199; TeliaSoneraAB
5590344379; 0737058866; TeliaSoneraAB
5590627252; 0730240085; TeliaSoneraAB
5567261838; 0702024952; TeliaSoneraAB
5563627495; 0705720853; TeliaSoneraAB
5568691454; 0703940322; TeliaSverigeAB
5569858524; 0701885019; TeliaSoneraAB
5590396122; 0709287449; TeliaSoneraAB
5569056939; 0706652059; TeliaSverigeAB
5564263654; 0706256363; TeliaSverigeAB
5563727766; 0703228680; TeliaSoneraAB
5564230026; 0706870775; TeliaSverigeAB
5564230026; 0706017091; TeliaSverigeAB
5592178924; 0703097567; TeliaSverigeAB
5592178924; 0703271056; TeliaSverigeAB
5565990503; 0733338083; TeliaSoneraAB
5565990503; 0733335145; TeliaSoneraAB
5565990503; 0730505604; TeliaSoneraAB
5567960645; 0708264677; TeliaSoneraAB
5591211502; 0707222278; TeliaSoneraAB
5591529648; 0725464800; TeliaSverigeAB
5591665541; 0706454065; TeliaSoneraAB
5564359973; 0703667706; TeliaSverigeAB
5566095427; 0705586819; TeliaSverigeAB
5566095427; 0732034026; TeliaSoneraAB
5566095427; 0705586819; TeliaSverigeAB
5563616464; 0706300090; TeliaSoneraAB
5563616464; 0705910546; TeliaSoneraAB
5563616464; 0706300090; TeliaSoneraAB
5563741189; 0702340792; TeliaSverigeAB
5569071466; 0725371231; TeliaSverigeAB
5562784941; 0709360300; TeliaSoneraAB
5562784941; 0706982266; TeliaSverigeAB
5562784941; 0708205515; TeliaSoneraAB
5569428351; 0738430621; TeliaSverigeAB
5591775753; 0723074556; TeliaSoneraAB
5591535058; 0767948800; TeliaSverigeAB
5569599128; 0708809206; TeliaSoneraAB
5591233670; 0708144123; TeliaSoneraAB
5569909608; 0703558028; TeliaSoneraAB
5591143580; 0706333235; TeliaSoneraAB
5590813654; 0708630090; TeliaSoneraAB
5591033039; 0702149109; TeliaSoneraAB
5591033039; 0768308676; TeliaSverigeAB
5564804499; 0705390279; TeliaSverigeAB
5564804499; 0705260295; TeliaSverigeAB
5564804499; 0705390279; TeliaSverigeAB
5564804499; 0705260295; TeliaSverigeAB
5569010035; 0706587263; TeliaSverigeAB
5569010035; 0706587263; TeliaSverigeAB
5563796415; 0739209730; TeliaSoneraAB
5563796415; 0739812191; TeliaSoneraAB
5565504478; 0706280809; TeliaSverigeAB
5565504478; 0706280809; TeliaSverigeAB
5565504478; 0702008662; TeliaSverigeAB
5562730720; 0707769955; TeliaSoneraAB
5562730720; 0705367287; TeliaSverigeAB
5562730720; 0705367287; TeliaSverigeAB
5591611867; 0706334789; TeliaSverigeAB
5562304021; 0703670174; TeliaSverigeAB
5562304021; 0703670174; TeliaSverigeAB
5591446447; 0703700082; TeliaSoneraAB
5569557092; 0702293357; TeliaSverigeAB
5566295894; 0706333952; TeliaSverigeAB
5566295894; 0706333952; TeliaSverigeAB
5567816979; 0722035388; TeliaSverigeAB
5592016850; 0761001254; TeliaSverigeAB
5590364658; 0706716997; TeliaSoneraAB
5568056419; 0705132569; TeliaSoneraAB
5566378609; 0705668111; TeliaSverigeAB
5566378609; 0703798442; TeliaSverigeAB
5568964190; 0705204949; TeliaSverigeAB
5568964190; 0705664949; TeliaSverigeAB
5568964190; 0702180829; TeliaSverigeAB
5569591760; 0701493443; TeliaSoneraAB
5564860046; 0705889421; TeliaSverigeAB
5564860046; 0705889421; TeliaSverigeAB
5591334403; 0702062489; TeliaSverigeAB
5566757109; 0705624712; TeliaSoneraAB
5566757109; 0705772570; TeliaSoneraAB
5566757109; 0705772570; TeliaSoneraAB
5568701436; 0702720322; TeliaSverigeAB
5560156316; 0708125401; TeliaSoneraAB
5565232088; 0705163600; TeliaSoneraAB
5565232088; 0702618368; TeliaSverigeAB
5560079104; 0702796007; TeliaSverigeAB
5591997365; 0702121567; TeliaSoneraAB
5590506944; 0704140118; TeliaSoneraAB
5590506944; 0703474854; TeliaSverigeAB
5567529713; 0702387526; TeliaSverigeAB
5591368393; 0734144307; TeliaSoneraAB
5569581654; 0739120727; TeliaSoneraAB
5569581654; 0736596967; TeliaSoneraAB
5590843941; 0706692736; TeliaSverigeAB
5590843941; 0761166675; TeliaSverigeAB
5568875404; 0761340285; TeliaSverigeAB
